,X,Y,MEASUREMEN,TARGET DEP,SCORE,COS
9348,5.96466073885584,46.1306253589422,Gravimetry,3000,1,18
9349,5.96587789688576,46.1324069822677,Gravimetry,3000,5,26
9350,5.96590221666772,46.1315075845904,Gravimetry,3000,5,21
9351,5.96592300764141,46.1306106826831,Gravimetry,3000,5,7
9352,5.96512720374371,46.1299749987562,Gravimetry,3000,1,12
9353,5.96564258115529,46.13006770391,Gravimetry,3000,1,-15
9354,5.96469664047819,46.1986685075524,Gravimetry,3000,5,19
9355,5.96582238110678,46.1995184512051,Gravimetry,3000,5,9
9356,5.96548174730932,46.1989020191986,Gravimetry,3000,5,-13
9357,5.96539561226044,46.1980800593,Gravimetry,3000,5,23
9358,5.96674643653845,46.1996542455753,Gravimetry,3000,5,-2
9359,5.96666649290549,46.1989963669744,Gravimetry,3000,5,4
9360,5.96669082903521,46.198096965509,Gravimetry,3000,5,3
9361,5.96794259117115,46.199812336309,Gravimetry,3000,5,26
9362,5.96796173186796,46.1990132586027,Gravimetry,3000,5,39
9363,5.96798604660922,46.1981138568608,Gravimetry,3000,5,24
9364,5.96471030406459,46.1966943331578,Gravimetry,3000,5,34
9365,5.96541996897865,46.1971806581469,Gravimetry,3000,5,41
9366,5.96559742604186,46.1965458382449,Gravimetry,3000,5,38
9367,5.9667151643657,46.1971975640793,Gravimetry,3000,5,32
9368,5.96679288266189,46.1963548220784,Gravimetry,3000,5,23
9369,5.96801036055195,46.1972144551546,Gravimetry,3000,5,20
9370,5.96803467369619,46.1963150534843,Gravimetry,3000,5,42
9371,5.96728883953408,46.1958150241798,Gravimetry,3000,5,-1
9372,5.96819491838955,46.1956625737668,Gravimetry,3000,5,19
9373,5.96848697789206,46.1501390446597,Gravimetry,3000,1,26
9374,5.96827635497294,46.1494695317478,Gravimetry,3000,1,-7
9375,5.96808303635305,46.1486170049799,Wells,280,40,46
9376,5.96930038158748,46.1504319021163,Gravimetry,3000,1,-16
9377,5.96929785800668,46.1495462215599,Gravimetry,3000,1,6
9378,5.96932212889594,46.1486468221078,Wells,280,40,71
9379,5.9673847616327,46.148285692572,Wells,280,40,63
9380,5.96725009584218,46.1474325705609,Wells,280,40,23
9381,5.96706721420245,46.1467482834118,Wells,280,40,27
9382,5.96808344470754,46.147719665027,Wells,280,40,49
9383,5.96807666869634,46.1468311477406,Wells,280,40,55
9384,5.96934639898915,46.1477474227037,Wells,280,40,29
9385,5.96937066828637,46.1468480233475,Wells,280,40,71
9386,5.96681959925474,46.1459066894855,Gravimetry,3000,1,28
9387,5.96683129149944,46.1450154598273,Gravimetry,3000,1,38
9388,5.96685560110176,46.1441160611687,Gravimetry,3000,1,8
9389,5.96810095854543,46.1459317487086,Gravimetry,3000,1,-2
9390,5.96812524759793,46.1450323497252,Gravimetry,3000,1,7
9391,5.96814953585385,46.1441329507904,Gravimetry,3000,1,11
9392,5.96939493678763,46.1459486240396,Wells,280,40,34
9393,5.96941920449298,46.1450492247802,Gravimetry,3000,1,-8
9394,5.96944347140246,46.1441498255695,Gravimetry,3000,1,14
9395,5.96687990990687,46.1432166625591,Gravimetry,3000,1,-19
9396,5.96690421791481,46.1423172639986,Gravimetry,3000,1,40
9397,5.96817382331327,46.1432335519046,Gravimetry,3000,1,-16
9398,5.9681981099762,46.1423341530679,Gravimetry,3000,1,-8
9399,5.96946773751613,46.1432504264077,Gravimetry,3000,1,-14
9400,5.96949200283402,46.1423510272951,Gravimetry,3000,1,8
9401,5.96613040633772,46.1407227580937,Gravimetry,3000,5,9
9402,5.96692852512562,46.1414178654874,Gravimetry,3000,1,4
9403,5.96696312306734,46.1405248761469,Gravimetry,3000,5,-8
9404,5.96717648055605,46.1396699493416,Gravimetry,3000,5,10
9405,5.96822239584271,46.1414347542806,Gravimetry,3000,1,14
9406,5.96824668091284,46.1405353555429,Gravimetry,3000,1,-13
9407,5.96827096518663,46.139635956855,Gravimetry,3000,5,34
9408,5.96951626735619,46.1414516282319,Gravimetry,3000,5,0
9409,5.96954053108267,46.1405522292183,Gravimetry,3000,5,31
9410,5.96956479401351,46.1396528302544,Gravimetry,3000,1,32
9411,5.96741223232504,46.1387788683876,Gravimetry,3000,5,43
9412,5.96718178600676,46.1377190955134,Gravimetry,3000,5,-14
9413,5.96830571079944,46.1387456644956,Gravimetry,3000,5,16
9414,5.96832312324639,46.1378321286612,Gravimetry,3000,5,6
9415,5.96958905614876,46.1387534313406,Gravimetry,3000,1,40
9416,5.96961331748847,46.1378540324772,Gravimetry,3000,1,20
9417,5.96637746637983,46.1373775751397,Gravimetry,3000,5,39
9418,5.96705004922434,46.1369208736797,Gravimetry,3000,5,-12
9419,5.96707435165334,46.1360214754694,Gravimetry,3000,5,38
9420,5.96709865328552,46.1351220773099,Gravimetry,3000,5,5
9421,5.96834381323043,46.1369377610923,Gravimetry,3000,5,28
9422,5.96836809431931,46.1360383626058,Gravimetry,3000,5,30
9423,5.96839237461209,46.1351389641702,Gravimetry,3000,5,13
9424,5.96963757803266,46.1369546336641,Gravimetry,3000,1,20
9425,5.9696618377814,46.1360552349018,Gravimetry,3000,5,31
9426,5.96968609673473,46.1351558361903,Gravimetry,3000,5,-14
9427,5.96712295412094,46.1342226792016,Gravimetry,3000,5,20
9428,5.96714725415964,46.1333232811446,Gravimetry,3000,5,-7
9429,5.9684166541088,46.1342395657858,Gravimetry,3000,5,-6
9430,5.9684409328095,46.1333401674528,Gravimetry,3000,5,35
9431,5.96971035489269,46.1342564375301,Gravimetry,3000,5,44
9432,5.96973461225532,46.1333570389212,Gravimetry,3000,5,39
9433,5.96717155340167,46.1324238831392,Gravimetry,3000,5,-11
9434,5.96719550776237,46.1315247199013,Gravimetry,3000,5,23
9435,5.96696729430452,46.1307830830445,Gravimetry,3000,5,2
9436,5.96846521071421,46.1324407691712,Gravimetry,3000,5,-5
9437,5.96844633414515,46.1315941272201,Gravimetry,3000,5,-14
9438,5.96975866170336,46.1324661279574,Gravimetry,3000,5,30
9439,5.96929237132092,46.1318038611802,Gravimetry,3000,5,15
9440,5.97051754724109,46.2079983144548,Gravimetry,3000,5,-9
9441,5.97035008806542,46.20713255885,Gravimetry,3000,5,-5
9442,5.9695534666262,46.2068517942288,Gravimetry,3000,5,-15
9443,5.96955126695408,46.2064718235364,Gravimetry,3000,5,20
9444,5.97037267978888,46.2062517551748,Gravimetry,3000,5,41
9445,5.97060740216208,46.2054219878538,Gravimetry,3000,5,9
9446,5.96942822002472,46.2007081420579,Gravimetry,3000,5,18
9447,5.97070809550294,46.2014514936704,Gravimetry,3000,1,14
9448,5.97051376691844,46.2008385034906,Gravimetry,3000,5,-12
9449,5.96923790367802,46.1999261823614,Gravimetry,3000,5,-9
9450,5.969256971629,46.1990301353736,Gravimetry,3000,5,-4
9451,5.96928126498175,46.1981307333555,Gravimetry,3000,5,43
9452,5.97052793942654,46.1999463996167,Gravimetry,3000,5,22
9453,5.97055221218792,46.1990469972871,Gravimetry,3000,5,19
9454,5.97057648415212,46.198147594993,Gravimetry,3000,5,14
9455,5.96930555753667,46.1972313313731,Gravimetry,3000,5,2
9456,5.96932984929381,46.1963319294265,Gravimetry,3000,5,16
9457,5.97060075531919,46.1972481927346,Gravimetry,3000,5,3
9458,5.97062502568918,46.196348790512,Gravimetry,3000,5,2
9459,5.96939857495331,46.1954762502399,Gravimetry,3000,5,14
9460,5.9698636246179,46.1949339929189,Gravimetry,3000,5,-9
9461,5.97064929526213,46.1954493883256,Gravimetry,3000,5,13
9462,5.97079423300666,46.194777313313,Gravimetry,3000,5,9
9463,5.97208354943098,46.153943857373,Wells,200,40,63
9464,5.9718074524211,46.1531662751541,Wells,200,40,39
9465,5.96972977748498,46.1519208501633,Gravimetry,3000,1,23
9466,5.96946507054192,46.1512940642207,Gravimetry,3000,1,30
9467,5.97088615342479,46.1529419751099,Gravimetry,3000,1,2
9468,5.97058699608621,46.1522240646996,Gravimetry,3000,1,26
9469,5.97054342097575,46.1513618827489,Gravimetry,3000,1,36
9470,5.97181329833368,46.1522781301921,Gravimetry,3000,1,17
9471,5.97183752890713,46.1513787300466,Gravimetry,3000,1,-9
9472,5.97056767210585,46.1504624829261,Gravimetry,3000,1,-2
9473,5.97059192244052,46.1495630831507,Gravimetry,3000,1,31
9474,5.97061617197979,46.1486636834229,Gravimetry,3000,1,-5
9475,5.97186175868581,46.1504793299483,Wells,250,40,69
9476,5.97188598766974,46.1495799298974,Wells,250,40,62
9477,5.97191021585899,46.1486805298941,Wells,250,40,50
9478,5.97064042072372,46.147764283743,Wells,280,40,33
9479,5.97066466867235,46.1468648841111,Wells,280,40,66
9480,5.97193444325359,46.1477811299387,Gravimetry,3000,1,5
9481,5.97195866985359,46.1468817300313,Wells,280,40,64
9482,5.97068891582573,46.1459654845275,Wells,280,40,75
9483,5.97071316218389,46.1450660849924,Gravimetry,3000,1,39
9484,5.97073740774689,46.144166685506,Gravimetry,3000,1,16
9485,5.97198289565903,46.1459823301722,Wells,280,40,65
9486,5.97200712066997,46.1450829303616,Gravimetry,3000,1,-7
9487,5.97203134488644,46.1441835305998,Gravimetry,3000,1,-16
9488,5.97076165251477,46.1432672860685,Gravimetry,3000,1,17
9489,5.97078589648758,46.1423678866802,Gravimetry,3000,1,-12
9490,5.97205556830848,46.1432841308868,Gravimetry,3000,1,13
9491,5.97207979093615,46.1423847312231,Gravimetry,3000,1,20
9492,5.97081013966535,46.1414684873413,Gravimetry,3000,5,-11
9493,5.97083438204814,46.140569088052,Gravimetry,3000,5,41
9494,5.97085862363599,46.1396696888125,Gravimetry,3000,5,28
9495,5.97210401276949,46.1414853316088,Gravimetry,3000,5,16
9496,5.97212823380855,46.1405859320441,Gravimetry,3000,5,26
9497,5.97215245405336,46.1396865325292,Gravimetry,3000,5,11
9498,5.97088286442895,46.1387702896231,Gravimetry,3000,1,-6
9499,5.97090710442706,46.1378708904839,Gravimetry,3000,1,-14
9500,5.97217667350399,46.1387871330643,Gravimetry,3000,5,22
9501,5.97220089216045,46.1378877336498,Gravimetry,3000,1,31
9502,5.97093134363036,46.1369714913953,Gravimetry,3000,1,21
9503,5.9709555820389,46.1360720923573,Gravimetry,3000,1,-8
9504,5.97097981965273,46.1351726933703,Gravimetry,3000,5,39
9505,5.97222511002282,46.1369883342857,Gravimetry,3000,1,7
9506,5.97224932709112,46.1360889349724,Gravimetry,3000,1,14
9507,5.9722735433654,46.13518953571,Gravimetry,3000,1,-2
9508,5.97100405647189,46.1342732944344,Gravimetry,3000,5,-9
9509,5.97102829249643,46.1333738955499,Gravimetry,3000,5,-8
9510,5.97229775884572,46.1342901364987,Gravimetry,3000,1,-8
9511,5.97232197353211,46.1333907373389,Gravimetry,3000,1,-17
9512,5.97103622381619,46.1325003749342,Gravimetry,3000,5,8
9513,5.9704793164838,46.1320039077143,Gravimetry,3000,5,10
9514,5.97235603250449,46.1325000229447,Gravimetry,3000,1,27
9515,5.97274537952736,46.1318971742833,Gravimetry,3000,1,20
9516,5.97322367468786,46.2132732325799,Gravimetry,3000,5,21
9517,5.97296274485928,46.212517398869,Gravimetry,3000,5,13
9518,5.97280520979079,46.2116711541327,Gravimetry,3000,5,5
9519,5.97405883563195,46.2134825966878,Gravimetry,3000,5,40
9520,5.97407472623744,46.2125885448272,Gravimetry,3000,5,13
9521,5.97409894596646,46.2116891411975,Gravimetry,3000,5,11
9522,5.97196198433344,46.2114815164025,Gravimetry,3000,5,3
9523,5.97177430442286,46.2107178699448,Gravimetry,3000,5,12
9524,5.97159903075922,46.2098377343644,Gravimetry,3000,5,28
9525,5.97282764383466,46.2107729166797,Gravimetry,3000,5,30
9526,5.97285188337014,46.2098735133904,Gravimetry,3000,5,35
9527,5.97412316489979,46.2107897376001,Gravimetry,3000,5,22
9528,5.97414738303746,46.2098903340354,Gravimetry,3000,5,-10
9529,5.97086554224362,46.2095042748066,Gravimetry,3000,5,28
9530,5.97072452698133,46.2088584401799,Gravimetry,3000,5,3
9531,5.97158064463536,46.208957274904,Gravimetry,3000,5,32
9532,5.97160490397463,46.2080578719562,Gravimetry,3000,5,42
9533,5.97162916251698,46.2071584690416,Gravimetry,3000,5,35
9534,5.97287612210931,46.2089741101339,Gravimetry,3000,5,-10
9535,5.97290036005221,46.2080747069104,Gravimetry,3000,5,9
9536,5.9729245971989,46.2071753037202,Gravimetry,3000,5,14
9537,5.97417160037952,46.2089909305035,Gravimetry,3000,5,-10
9538,5.97419581692601,46.2080915270047,Gravimetry,3000,5,18
9539,5.97422003267699,46.2071921235391,Gravimetry,3000,5,35
9540,5.97165342026244,46.2062590661604,Gravimetry,3000,5,39
9541,5.97167767721108,46.205359663313,Gravimetry,3000,5,6
9542,5.9729488335494,46.2062759005634,Gravimetry,3000,5,-1
9543,5.97297306910378,46.2053764974404,Gravimetry,3000,5,-4
9544,5.97424424763249,46.206292720107,Gravimetry,3000,5,24
9545,5.97426846179257,46.2053933167087,Gravimetry,3000,5,10
9546,5.97088769662919,46.2046089132222,Gravimetry,3000,5,11
9547,5.97176291388702,46.2045188013111,Gravimetry,3000,5,20
9548,5.97217594887547,46.2039293120366,Gravimetry,3000,5,30
9549,5.97299730386207,46.2044770943514,Gravimetry,3000,5,24
9550,5.97315023146138,46.2036378169638,Gravimetry,3000,5,39
9551,5.97332407043715,46.2026029904724,Gravimetry,3000,1,16
9552,5.97429267515726,46.2044939133442,Gravimetry,3000,5,41
9553,5.97431688772662,46.203594510014,Gravimetry,3000,5,-10
9554,5.97434109950068,46.2026951067181,Gravimetry,3000,5,29
9555,5.97192924401328,46.2016265706026,Gravimetry,3000,1,35
9556,5.97179895000334,46.2008626495891,Gravimetry,3000,5,12
9557,5.97308047036399,46.2017707413813,Gravimetry,3000,1,10
9558,5.97309423493529,46.2008794823387,Gravimetry,3000,1,40
9559,5.97436531047949,46.2017957034568,Gravimetry,3000,5,44
9560,5.9743895206631,46.2008963002303,Gravimetry,3000,5,6
9561,5.97182320217193,46.1999632469485,Gravimetry,3000,5,14
9562,5.971847453544,46.1990638443432,Gravimetry,3000,5,21
9563,5.9718717041196,46.1981644417733,Gravimetry,3000,5,34
9564,5.97311846571383,46.1999800794226,Gravimetry,3000,5,11
9565,5.97314269569656,46.1990806765417,Gravimetry,3000,5,-7
9566,5.97316692488352,46.1981812736963,Gravimetry,3000,5,30
9567,5.97441373005155,46.1999968970389,Gravimetry,3000,5,34
9568,5.97443793864488,46.1990974938828,Gravimetry,3000,5,7
9569,5.97446214644315,46.1981980907621,Gravimetry,3000,5,44
9570,5.97189595389878,46.1972650392391,Gravimetry,3000,5,8
9571,5.97192020288157,46.1963656367408,Gravimetry,3000,5,30
9572,5.97319115327475,46.1972818708866,Gravimetry,3000,5,5
9573,5.9732153808703,46.1963824681128,Gravimetry,3000,5,29
9574,5.9744863534464,46.1972986876771,Gravimetry,3000,5,42
9575,5.97451055965467,46.1963992846281,Gravimetry,3000,5,37
9576,5.97194445106803,46.1954662342787,Gravimetry,3000,5,-6
9577,5.97200363452039,46.1945992808885,Gravimetry,3000,5,19
9578,5.97244255949778,46.1940599338809,Gravimetry,3000,5,4
9579,5.97323960767023,46.1954830653752,Gravimetry,3000,5,27
9580,5.97326383367456,46.1945836626739,Gravimetry,3000,5,22
9581,5.97339746659136,46.1939121597045,Gravimetry,3000,5,15
9582,5.97453476506801,46.1954998816152,Gravimetry,3000,5,-3
9583,5.97455896968646,46.1946004786387,Gravimetry,3000,5,-3
9584,5.97462187877652,46.1937393760015,Gravimetry,3000,5,-11
9585,5.97352013967275,46.1556332736989,Wells,200,40,48
9586,5.97477012174114,46.1574868140596,Wells,200,40,55
9587,5.97454969772705,46.1567477510483,Wells,200,40,38
9588,5.97432720929105,46.155896480593,Wells,200,40,51
9589,5.97556018383425,46.1577191714181,Gravimetry,3000,1,21
9590,5.97557484647453,46.1568255893964,Wells,200,40,42
9591,5.97559901695542,46.1559261881931,Wells,200,40,24
9592,5.97238301576938,46.1545641426777,Wells,200,40,39
9593,5.97319428414281,46.1549181638728,Wells,200,40,75
9594,5.97305900758702,46.1540937639028,Wells,200,40,20
9595,5.9730832183966,46.1531943633884,Wells,200,40,31
9596,5.97432899091653,46.1550099831727,Wells,200,40,73
9597,5.97435318116601,46.1541105823366,Wells,200,40,59
9598,5.97437737062198,46.153211181547,Wells,200,40,24
9599,5.9756231866434,46.1550267870358,Wells,200,40,45
9600,5.97564735553852,46.1541273859249,Wells,200,40,24
9601,5.97567152364082,46.1532279848605,Wells,200,40,38
9602,5.97310742841201,46.1522949629206,Wells,200,40,45
9603,5.97313163763329,46.1513955624998,Wells,200,40,40
9604,5.97440155928447,46.1523117808042,Wells,200,40,25
9605,5.97569569095036,46.1523285838429,Wells,200,40,23
9606,5.97315584606049,46.1504961621262,Wells,250,40,79
9607,5.97318005369366,46.1495967618,Wells,250,40,42
9608,5.97320426053283,46.1486973615215,Wells,250,40,32
9609,5.97322846657806,46.1477979612908,Wells,250,40,71
9610,5.97325267182938,46.1468985611081,Wells,280,40,26
9611,5.97452249069643,46.1478147777992,Seismic 2D,1000,20,22
9612,5.97454667459903,46.1469153773415,Seismic 2D,1000,20,15
9613,5.975816515608,46.147831579464,Seismic 2D,1000,20,44
9614,5.97584067816184,46.1469321787315,Seismic 2D,1000,20,21
9615,5.97327687628685,46.1459991609738,Wells,280,40,54
9616,5.97330107995051,46.145099760888,Gravimetry,3000,1,27
9617,5.9733252828204,46.1442003608509,Gravimetry,3000,1,-3
9618,5.97457085770848,46.1460159769322,Gravimetry,3000,1,25
9619,5.97459504002482,46.1451165765715,Gravimetry,3000,1,-3
9620,5.97461922154809,46.1442171762594,Gravimetry,3000,1,0
9621,5.97586483992322,46.1460327780474,Seismic 2D,1000,20,17
9622,5.97588900089219,46.1451333774119,Gravimetry,3000,1,-16
9623,5.97591316106879,46.1442339768251,Gravimetry,3000,1,37
9624,5.97334948489657,46.1433009608628,Gravimetry,3000,1,17
9625,5.97337368617906,46.1424015609239,Gravimetry,3000,1,-12
9626,5.97464340227833,46.1433177759963,Gravimetry,3000,1,40
9627,5.9746675822156,46.1424183757824,Gravimetry,3000,1,13
9628,5.97593732045307,46.1433345762873,Gravimetry,3000,1,5
9629,5.97596147904507,46.1424351757988,Gravimetry,3000,1,-7
9630,5.97339788666792,46.1415021610343,Gravimetry,3000,5,9
9631,5.9734220863632,46.1406027611944,Gravimetry,3000,5,17
9632,5.97344628526493,46.1397033614044,Gravimetry,3000,5,29
9633,5.97469176135994,46.1415189756179,Gravimetry,3000,5,-5
9634,5.97471593971139,46.1406195755031,Gravimetry,3000,5,-12
9635,5.97474011726999,46.1397201754381,Gravimetry,3000,1,-16
9636,5.97598563684484,46.1415357753595,Gravimetry,3000,5,-7
9637,5.97600979385242,46.14063637497,Gravimetry,3000,5,29
9638,5.97603395006785,46.1397369746303,Gravimetry,3000,1,12
9639,5.97347048337317,46.1388039616644,Gravimetry,3000,1,-13
9640,5.97349468068795,46.1379045619747,Gravimetry,3000,1,-10
9641,5.9747642940358,46.1388207754231,Gravimetry,3000,1,0
9642,5.97478847000886,46.1379213754585,Gravimetry,3000,1,4
9643,5.97605810549119,46.1388375743407,Gravimetry,3000,1,-18
9644,5.97608226012247,46.1379381741014,Gravimetry,3000,1,11
9645,5.97351887720933,46.1370051623354,Gravimetry,3000,1,24
9646,5.97354307293734,46.136105762747,Gravimetry,3000,1,-9
9647,5.97356726787204,46.1352063632094,Gravimetry,3000,1,29
9648,5.97481264518921,46.1370219755444,Gravimetry,3000,1,4
9649,5.97483681957689,46.136122575681,Gravimetry,3000,1,1
9650,5.97486099317196,46.1352231758687,Gravimetry,3000,1,-11
9651,5.97610641396175,46.1370387739126,Gravimetry,3000,1,39
9652,5.97613056700905,46.1361393737746,Gravimetry,3000,1,-1
9653,5.97615471926444,46.1352399736875,Gravimetry,3000,1,-18
9654,5.97359146201347,46.1343069637231,Gravimetry,3000,1,37
9655,5.97361565536167,46.1334075642881,Gravimetry,3000,1,8
9656,5.97488516597445,46.1343237761074,Gravimetry,3000,1,3
9657,5.97490933798442,46.1334243763975,Gravimetry,3000,1,32
9658,5.97617887072796,46.1343405736517,Gravimetry,3000,1,12
9659,5.97617631628158,46.1334624844011,Gravimetry,3000,1,-4
9660,5.97358661264945,46.1325536673115,Gravimetry,3000,1,13
9661,5.97316563244932,46.1319240811854,Gravimetry,3000,1,-11
9662,5.97484824124277,46.1327539340158,Gravimetry,3000,1,27
9663,5.97580542582346,46.1329026650054,Gravimetry,3000,1,16
9664,5.97460338760111,46.214899312699,Gravimetry,3000,5,39
9665,5.97429859978438,46.2142809661223,Gravimetry,3000,5,7
9666,5.97544131633,46.215130571547,Gravimetry,3000,5,13
9667,5.97532189185134,46.2144041593434,Gravimetry,3000,5,-11
9668,5.97686590709048,46.2159457290614,Gravimetry,3000,5,6
9669,5.97659921506286,46.2153162585036,Gravimetry,3000,5,26
9670,5.97661750010571,46.2144209516423,Gravimetry,3000,5,-10
9671,5.97534609177124,46.2135047553744,Gravimetry,3000,5,39
9672,5.97537029089604,46.2126053514373,Gravimetry,3000,5,42
9673,5.9753944892258,46.2117059475325,Gravimetry,3000,5,32
9674,5.97664167862489,46.2135215473983,Gravimetry,3000,5,0
9675,5.97666585634969,46.2126221431863,Gravimetry,3000,5,34
9676,5.97669003328014,46.2117227390065,Gravimetry,3000,5,2
9677,5.97541868676057,46.2108065436599,Gravimetry,3000,5,30
9678,5.97544288350038,46.2099071398201,Gravimetry,3000,5,19
9679,5.97671420941631,46.210823334859,Gravimetry,3000,5,5
9680,5.97673838475822,46.2099239307443,Gravimetry,3000,5,9
9681,5.97546707944529,46.209007736013,Gravimetry,3000,5,28
9682,5.97549127459533,46.208108332239,Gravimetry,3000,5,-10
9683,5.97551546895056,46.2072089284984,Gravimetry,3000,5,18
9684,5.97676255930592,46.2090245266623,Gravimetry,3000,5,-9
